"","State","Name","SSA State County Code","FIPS State County Code","County"
"443","Wisconsin","UnitedHealthcare","52390","55079","Milwaukee"
"444","Wisconsin","UnitedHealthcare","52400","55081","Monroe"
"445","Wisconsin","UnitedHealthcare","52410","55083","Oconto"
"446","Wisconsin","UnitedHealthcare","52430","55087","Outagamie"
"447","Wisconsin","UnitedHealthcare","52500","55101","Racine"
"448","Wisconsin","UnitedHealthcare","52520","55105","Rock"
"449","Wisconsin","UnitedHealthcare","52550","55111","Sauk"
"450","Wisconsin","UnitedHealthcare","52570","55115","Shawano"
"451","Wisconsin","UnitedHealthcare","52580","55117","Sheboygan"
"452","Wisconsin","UnitedHealthcare","52620","55125","Vilas"
"453","Wisconsin","UnitedHealthcare","52630","55127","Walworth"
"454","Wisconsin","UnitedHealthcare","52660","55133","Waukesha"
"455","Wisconsin","UnitedHealthcare","52670","55135","Waupaca"
"456","Wisconsin","UnitedHealthcare","52690","55139","Winnebago"
"457","Wisconsin","UnitedHealthcare","52700","55141","Wood"
"458","Arizona","Blue Cross Blue Shield of Arizona Advantage","03060","04013","Maricopa"
"459","Arizona","Blue Cross Blue Shield of Arizona Advantage","03090","04019","Pima"
"460","Arizona","Blue Cross Blue Shield of Arizona Advantage","03100","04021","Pinal"
"461","Arizona","UnitedHealthcare","03030","04007","Gila"
"462","Arizona","UnitedHealthcare","03060","04013","Maricopa"
"463","Arizona","UnitedHealthcare","03070","04015","Mohave"
"464","Arizona","UnitedHealthcare","03090","04019","Pima"
"465","Arizona","UnitedHealthcare","03100","04021","Pinal"
"466","Texas","KelseyCare Advantage","45180","48039","Brazoria"
"467","Texas","KelseyCare Advantage","45530","48157","Fort Bend"
"468","Texas","KelseyCare Advantage","45550","48167","Galveston"
"469","Texas","KelseyCare Advantage","45610","48201","Harris"
"470","Texas","KelseyCare Advantage","45801","48339","Montgomery"
"471","Illinois","Humana","14141","17031","Cook"
"472","Illinois","Humana","14250","17043","DuPage"
"473","Illinois","Humana","14570","17097","Lake"
"474","Illinois","Humana","14989","17197","Will"
"475","Illinois","Humana","14991","17201","Winnebago"
"476","Arizona","Wellcare by Allwell","03010","04003","Cochise"
"477","Arizona","Wellcare by Allwell","03060","04013","Maricopa"
"478","Arizona","Wellcare by Allwell","03090","04019","Pima"
"479","Arizona","Wellcare by Allwell","03100","04021","Pinal"
"480","Arizona","Wellcare by Allwell","03110","04023","Santa Cruz"
"481","Arizona","Wellcare by Allwell","03120","04025","Yavapai"
"482","Arizona","Wellcare by Allwell","03130","04027","Yuma"
"483","Arizona","Cigna","03060","04013","Maricopa"
"484","Arizona","Cigna","03090","04019","Pima"
"485","Arizona","Cigna","03100","04021","Pinal"
"486","New York","MetroPlus Health Plan","33020","36005","Bronx"
"487","New York","MetroPlus Health Plan","33331","36047","Kings"
"488","New York","MetroPlus Health Plan","33420","36061","New York"
"489","New York","MetroPlus Health Plan","33590","36081","Queens"
"490","Alabama","UnitedHealthcare","01000","01001","Autauga"
"491","Alabama","UnitedHealthcare","01010","01003","Baldwin"
"492","Alabama","UnitedHealthcare","01020","01005","Barbour"
"493","Alabama","UnitedHealthcare","01040","01009","Blount"
"494","Alabama","UnitedHealthcare","01050","01011","Bullock"
"495","Alabama","UnitedHealthcare","01060","01013","Butler"
"496","Alabama","UnitedHealthcare","01070","01015","Calhoun"
"497","Alabama","UnitedHealthcare","01120","01025","Clarke"
"498","Alabama","UnitedHealthcare","01130","01027","Clay"
"499","Alabama","UnitedHealthcare","01150","01031","Coffee"
"500","Alabama","UnitedHealthcare","01160","01033","Colbert"
"501","Alabama","UnitedHealthcare","01180","01037","Coosa"
"502","Alabama","UnitedHealthcare","01190","01039","Covington"
"503","Alabama","UnitedHealthcare","01210","01043","Cullman"
"504","Alabama","UnitedHealthcare","01220","01045","Dale"
"505","Alabama","UnitedHealthcare","01230","01047","Dallas"
"506","Alabama","UnitedHealthcare","01250","01051","Elmore"
"507","Alabama","UnitedHealthcare","01260","01053","Escambia"
"508","Alabama","UnitedHealthcare","01270","01055","Etowah"
"509","Alabama","UnitedHealthcare","01300","01061","Geneva"
"510","Alabama","UnitedHealthcare","01330","01067","Henry"
"511","Alabama","UnitedHealthcare","01340","01069","Houston"
"512","Alabama","UnitedHealthcare","01360","01073","Jefferson"
"513","Alabama","UnitedHealthcare","01380","01077","Lauderdale"
"514","Alabama","UnitedHealthcare","01390","01079","Lawrence"
"515","Alabama","UnitedHealthcare","01410","01083","Limestone"
"516","Alabama","UnitedHealthcare","01440","01089","Madison"
"517","Alabama","UnitedHealthcare","01470","01095","Marshall"
"518","Alabama","UnitedHealthcare","01480","01097","Mobile"
"519","Alabama","UnitedHealthcare","01490","01099","Monroe"
"520","Alabama","UnitedHealthcare","01500","01101","Montgomery"
"521","Alabama","UnitedHealthcare","01510","01103","Morgan"
"522","Alabama","UnitedHealthcare","01520","01105","Perry"
"523","Alabama","UnitedHealthcare","01540","01109","Pike"
"524","Alabama","UnitedHealthcare","01560","01113","Russell"
"525","Alabama","UnitedHealthcare","01570","01115","St. Clair"
"526","Alabama","UnitedHealthcare","01580","01117","Shelby"
"527","Alabama","UnitedHealthcare","01600","01121","Talladega"
"528","Alabama","UnitedHealthcare","01610","01123","Tallapoosa"
"529","Alabama","UnitedHealthcare","01630","01127","Walker"
"530","Alabama","UnitedHealthcare","01650","01131","Wilcox"
"531","Alabama","UnitedHealthcare","01660","01133","Winston"
"532","Georgia","Cigna","11050","13013","Barrow"
"533","Georgia","Cigna","11060","13015","Bartow"
"534","Georgia","Cigna","11250","13057","Cherokee"
"535","Georgia","Cigna","11260","13059","Clarke"
"536","Georgia","Cigna","11280","13063","Clayton"
"537","Georgia","Cigna","11290","13067","Cobb"
"538","Georgia","Cigna","11370","13089","DeKalb"
"539","Georgia","Cigna","11460","13115","Floyd"
"540","Georgia","Cigna","11470","13121","Fulton"
"541","Georgia","Cigna","11500","13129","Gordon"
"542","Georgia","Cigna","11530","13135","Gwinnett"
"543","Georgia","Cigna","11540","13137","Habersham"
"544","Georgia","Cigna","11550","13139","Hall"
"545","Georgia","Cigna","11591","13151","Henry"
"546","Georgia","Cigna","11610","13157","Jackson"
"547","Georgia","Cigna","11701","13187","Lumpkin"
"548","Georgia","Cigna","11810","13223","Paulding"
"549","Georgia","Cigna","11830","13233","Polk"
"550","Georgia","Cigna","11930","13297","Walton"
"551","Georgia","Cigna","11963","13311","White"
"552","Texas","Humana","45000","48001","Anderson"
"553","Texas","Humana","45100","48021","Bastrop"
"554","Texas","Humana","45120","48027","Bell"
"555","Texas","Humana","45160","48035","Bosque"
"556","Texas","Humana","45190","48041","Brazos"
"557","Texas","Humana","45220","48049","Brown"
"558","Texas","Humana","45221","48051","Burleson"
"559","Texas","Humana","45222","48053","Burnet"
"560","Texas","Humana","45281","48073","Cherokee"
"561","Texas","Humana","45341","48099","Coryell"
"562","Texas","Humana","45451","48135","Ector"
"563","Texas","Humana","45752","48281","Lampasas"
"564","Texas","Humana","45756","48289","Leon"
"565","Texas","Humana","45761","48299","Llano"
"566","Texas","Humana","45770","48303","Lubbock"
"567","Texas","Humana","45780","48309","McLennan"
"568","Texas","Humana","45794","48329","Midland"
"569","Texas","Humana","45795","48331","Milam"
"570","Texas","Humana","45860","48375","Potter"
"571","Texas","Humana","45871","48381","Randall"
"572","Texas","Humana","45878","48395","Robertson"
"573","Texas","Humana","45911","48441","Taylor"
"574","Texas","Humana","45930","48451","Tom Green"
"575","Texas","Humana","45953","48479","Webb"
"576","Texas","Humana","45960","48485","Wichita"
"577","Michigan","Meridian Complete","23100","26021","Berrien"
"578","Michigan","Meridian Complete","23120","26025","Calhoun"
"579","Michigan","Meridian Complete","23380","26077","Kalamazoo"
"580","Michigan","Meridian Complete","23490","26099","Macomb"
"581","Michigan","Meridian Complete","23790","26159","Van Buren"
"582","Michigan","Meridian Complete","23810","26163","Wayne"
"583","Michigan","Ascension Complete","23240","26049","Genesee"
"584","Michigan","Ascension Complete","23810","26163","Wayne"
"585","California","Blue Shield of California","05000","06001","Alameda"
"586","California","Blue Shield of California","05090","06019","Fresno"
"587","California","Blue Shield of California","05140","06029","Kern"
"588","California","Blue Shield of California","05200","06037","Los Angeles"
"589","California","Blue Shield of California","05340","06047","Merced"
"590","California","Blue Shield of California","05400","06059","Orange"
"591","California","Blue Shield of California","05430","06065","Riverside"
"592","California","Blue Shield of California","05440","06067","Sacramento"
"593","California","Blue Shield of California","05460","06071","San Bernardino"
"594","California","Blue Shield of California","05470","06073","San Diego"
"595","California","Blue Shield of California","05500","06079","San Luis Obispo"
"596","California","Blue Shield of California","05510","06081","San Mateo"
"597","California","Blue Shield of California","05520","06083","Santa Barbara"
"598","California","Blue Shield of California","05660","06111","Ventura"
"599","California","Aetna Medicare","05140","06029","Kern"
"600","California","Aetna Medicare","05200","06037","Los Angeles"
"601","California","Aetna Medicare","05430","06065","Riverside"
"602","California","Aetna Medicare","05460","06071","San Bernardino"
"603","California","Aetna Medicare","05470","06073","San Diego"
"604","California","Kaiser Permanente","05000","06001","Alameda"
"605","California","Kaiser Permanente","05020","06005","Amador"
"606","California","Kaiser Permanente","05060","06013","Contra Costa"
"607","California","Kaiser Permanente","05080","06017","El Dorado"
"608","California","Kaiser Permanente","05090","06019","Fresno"
"609","California","Kaiser Permanente","05140","06029","Kern"
"610","California","Kaiser Permanente","05150","06031","Kings"
"611","California","Kaiser Permanente","05200","06037","Los Angeles"
"612","California","Kaiser Permanente","05210","06037","Los Angeles"
"613","California","Kaiser Permanente","05300","06039","Madera"
"614","California","Kaiser Permanente","05310","06041","Marin"
"615","California","Kaiser Permanente","05380","06055","Napa"
"616","California","Kaiser Permanente","05400","06059","Orange"
"617","California","Kaiser Permanente","05410","06061","Placer"
"618","California","Kaiser Permanente","05430","06065","Riverside"
"619","California","Kaiser Permanente","05440","06067","Sacramento"
"620","California","Kaiser Permanente","05460","06071","San Bernardino"
"621","California","Kaiser Permanente","05470","06073","San Diego"
"622","California","Kaiser Permanente","05480","06075","San Francisco"
"623","California","Kaiser Permanente","05490","06077","San Joaquin"
"624","California","Kaiser Permanente","05510","06081","San Mateo"
"625","California","Kaiser Permanente","05530","06085","Santa Clara"
"626","California","Kaiser Permanente","05540","06087","Santa Cruz"
"627","California","Kaiser Permanente","05580","06095","Solano"
"628","California","Kaiser Permanente","05590","06097","Sonoma"
"629","California","Kaiser Permanente","05600","06099","Stanislaus"
"630","California","Kaiser Permanente","05660","06111","Ventura"
"631","California","Kaiser Permanente","05670","06113","Yolo"
"632","California","Kaiser Permanente","05680","06115","Yuba"
"633","California","AltaMed Health Services Corporation","05200","06037","Los Angeles"
"634","California","UnitedHealthcare","05000","06001","Alameda"
"635","California","UnitedHealthcare","05020","06005","Amador"
"636","California","UnitedHealthcare","05060","06013","Contra Costa"
"637","California","UnitedHealthcare","05080","06017","El Dorado"
"638","California","UnitedHealthcare","05090","06019","Fresno"
"639","California","UnitedHealthcare","05140","06029","Kern"
"640","California","UnitedHealthcare","05160","06033","Lake"
"641","California","UnitedHealthcare","05200","06037","Los Angeles"
"642","California","UnitedHealthcare","05210","06037","Los Angeles"
"643","California","UnitedHealthcare","05310","06041","Marin"
"644","California","UnitedHealthcare","05330","06045","Mendocino"
"645","California","UnitedHealthcare","05340","06047","Merced"
"646","California","UnitedHealthcare","05390","06057","Nevada"
"647","California","UnitedHealthcare","05400","06059","Orange"
"648","California","UnitedHealthcare","05410","06061","Placer"
"649","California","UnitedHealthcare","05430","06065","Riverside"
"650","California","UnitedHealthcare","05440","06067","Sacramento"
"651","California","UnitedHealthcare","05460","06071","San Bernardino"
"652","California","UnitedHealthcare","05470","06073","San Diego"
"653","California","UnitedHealthcare","05480","06075","San Francisco"
"654","California","UnitedHealthcare","05490","06077","San Joaquin"
"655","California","UnitedHealthcare","05500","06079","San Luis Obispo"
"656","California","UnitedHealthcare","05510","06081","San Mateo"
"657","California","UnitedHealthcare","05520","06083","Santa Barbara"
"658","California","UnitedHealthcare","05530","06085","Santa Clara"
"659","California","UnitedHealthcare","05540","06087","Santa Cruz"
"660","California","UnitedHealthcare","05550","06089","Shasta"
"661","California","UnitedHealthcare","05580","06095","Solano"
"662","California","UnitedHealthcare","05590","06097","Sonoma"
"663","California","UnitedHealthcare","05600","06099","Stanislaus"
"664","California","UnitedHealthcare","05640","06107","Tulare"
"665","California","UnitedHealthcare","05660","06111","Ventura"
"666","California","UnitedHealthcare","05670","06113","Yolo"
"667","California","Anthem Blue Cross","05000","06001","Alameda"
"668","California","Anthem Blue Cross","05090","06019","Fresno"
"669","California","Anthem Blue Cross","05140","06029","Kern"
"670","California","Anthem Blue Cross","05150","06031","Kings"
"671","California","Anthem Blue Cross","05200","06037","Los Angeles"
"672","California","Anthem Blue Cross","05210","06037","Los Angeles"
"673","California","Anthem Blue Cross","05300","06039","Madera"
"674","California","Anthem Blue Cross","05400","06059","Orange"
"675","California","Anthem Blue Cross","05430","06065","Riverside"
"676","California","Anthem Blue Cross","05440","06067","Sacramento"
"677","California","Anthem Blue Cross","05450","06069","San Benito"
"678","California","Anthem Blue Cross","05460","06071","San Bernardino"
"679","California","Anthem Blue Cross","05470","06073","San Diego"
"680","California","Anthem Blue Cross","05480","06075","San Francisco"
"681","California","Anthem Blue Cross","05490","06077","San Joaquin"
"682","California","Anthem Blue Cross","05510","06081","San Mateo"
"683","California","Anthem Blue Cross","05530","06085","Santa Clara"
"684","California","Anthem Blue Cross","05600","06099","Stanislaus"
"685","California","Anthem Blue Cross","05640","06107","Tulare"
"686","California","Anthem Blue Cross","05660","06111","Ventura"
